startup_name,last_raise,sector,city,total_raised
Innoviti,2017-07-12,Technology,Bengaluru,23350000.0
Arcatron,2017-07-12,Technology,Pune,0.0
Vdeliver,2017-07-12,Logistics,Hyderabad,0.0
Qwikspec,2017-07-14,Technology,Bengaluru,840000.0
Vayana,2017-07-17,Technology,Pune,4000000.0
Mobiquest,2017-07-18,Technology,Noida,0.0
Hypernova Interactive,2017-07-18,Technology,Bengaluru,0.0
Ambee,2017-07-18,Consumer Internet,Hyderabad,0.0
Ideal Insurance,2017-07-18,Consumer Internet,Kolkata,0.0
Playablo,2017-07-19,Technology,Bengaluru,600000.0
Aircto,2017-07-19,Consumer Internet,Bengaluru,0.0
Rentomojo,2017-07-19,Consumer Internet,Bengaluru,12000000.0
Trupay,2017-07-20,Technology,Gurgaon,700000.0
Monkeybox,2017-07-21,Consumer Internet,Bengaluru,0.0
Monsoon Fintech,2017-07-21,Technology,Delhi,0.0
Brick2Wall,2017-07-21,eCommerce,Gurgaon,200000.0
Fablestreet,2017-07-21,eCommerce,Delhi,0.0
Byju\\Xe2\\X80\\X99S,2017-07-25,Consumer Internet,Bengaluru,175000000.0
Fab Hotels,2017-07-26,Consumer Internet,Delhi,25000000.0
Creator\\Xe2\\X80\\X99S Gurukul,2017-07-26,Others,Delhi,0.0
Thinkerbell,2017-07-26,Consumer Internet,Bengaluru,200000.0
Bigstylist,2017-07-28,Consumer Internet,Mumbai,2150000.0
Jhakaas,2017-07-28,Consumer Internet,Mumbai,155000.0
Gympik.Com,2017-07-28,Consumer Internet,Bengaluru,0.0
Touchkin,2017-08-01,Technology,Bengaluru,1700000.0
Click2Clinic,2017-08-02,Consumer Internet,Hyderabad,850000.0
Ethinos,2017-08-02,Technology,Mumbai,0.0
Zepo,2017-08-02,Consumer Internet,Mumbai,500000.0
Chai Point,2017-08-03,Consumer Internet,Bengaluru,0.0
Skill Connect,2017-08-03,Consumer Internet,Jaipur,0.0
Speedbox,2017-08-03,Logistics,Mumbai,300000.0
Coutloot,2017-08-04,eCommerce,Mumbai,0.0
Box My Space,2017-08-04,Logistics,Mumbai,0.0
Lime Tray,2017-08-04,Technology,Delhi,0.0
Curatio,2017-08-05,Healthcare,Chennai,0.0
New Castle Technologies,2017-08-08,Technology,Chennai,243000.0
My Forex Eye,2017-08-08,Consumer Internet,Delhi,220000.0
Doodhwala,2017-08-09,Consumer Internet,Bengaluru,0.0
Truxapp,2017-08-09,Logistics,Delhi,3100000.0
Crofarm,2017-08-09,Technology,Gurgaon,2283000.0
Stayabode,2017-08-10,Consumer Internet,Bengaluru,0.0
Moong Labs,2017-08-11,Technology,Delhi,0.0
Flipkart,2017-08-11,eCommerce,Bengaluru,4301448000.0
Digilend,2017-08-14,Technology,Mumbai,312000.0
Sports Flashes,2017-08-14,Consumer Internet,Delhi,0.0
Knab Finance,2017-08-15,Consumer Internet,Bengaluru,385000.0
Get Simpl,2017-08-17,Consumer Internet,Mumbai,0.0
Rootefy,2017-08-20,eCommerce,Delhi,187000.0
Cerebroz,2017-08-21,Consumer Internet,Vadodara,734000.0
Flochat,2017-08-22,Consumer Internet,Mumbai,0.0
Easygov,2017-08-22,Consumer Internet,Noida,0.0
Indiez,2017-08-23,Technology,Bengaluru,500000.0
Bombay Shaving Company,2017-08-23,eCommerce,Delhi,2900000.0
Awign,2017-08-23,Technology,Bengaluru,0.0
Milk Basket,2017-08-23,Consumer Internet,Gurgaon,0.0
Dhruva,2017-08-23,Technology,Pune,80000000.0
Ezetap,2017-08-24,Technology,Bengaluru,41000000.0
Ink Monk,2017-08-25,Consumer Internet,Chennai,750000.0
Medinfi,2017-08-25,Consumer Internet,Bengaluru,780000.0
Mobikon,2017-08-28,Technology,Pune,9300000.0
Fieldassist,2017-08-29,Technology,Gurgaon,0.0
Treebo,2017-08-30,Consumer Internet,Bengaluru,40000000.0
Canvera,2017-09-01,Consumer Internet,Mumbai,6500000.0
Aahaa Stores,2017-09-01,eCommece,Chennai,1000000.0
Primaryio,2017-09-04,Technology,Pune,5600000.0
Nest Education,2017-09-05,Technology,Gurgaon,600000.0
Gofro,2017-09-06,Consumer Internet,Delhi,10000000.0
Oncostem,2017-09-06,Healthcare,Bengaluru,6000000.0
Power2Sme,2017-09-06,eCommerce,Gurgaon,57000000.0
Lending Kart,2017-09-06,Consumer Internet,Ahmedabad,10750000.0
Seniority,2017-09-07,eCommerce,Pune,1000000.0
Early Salary,2017-09-07,Consumer Internet,Pune,4780000.0
Tails Life,2017-09-07,Consumer Internet,Bengaluru,0.0
Credit Vidya,2017-09-07,Consumer Internet,Mumbai,5000000.0
Farmizen,2017-09-08,Technology,Bengaluru,0.0
Ecom Express,2017-09-11,Logistics,Delhi,167000000.0
Call Health,2017-09-11,Consumer Internet,Hyderabad,6200000.0
Tonbo Imaging,2017-09-12,Technology,Bengaluru,17000000.0
Get My Parking,2017-09-12,Consumer Internet,Delhi,4476000.0
Sattviko,2017-09-12,eCommerce,Delhi,320000.0
Heterogenous,2017-09-13,Technology,Chennai,780000.0
Oyo Rooms,2017-09-13,Consumer Internet,Gurgaon,635000000.0
Wheelstreet,2017-09-14,Consumer Portal,Bengaluru,620000.0
Gurukul,2017-09-14,Consumer Internet,Delhi,0.0
Xprep,2017-09-14,Consumer Internet,Delhi,0.0
The Moms Co,2017-09-18,eCommerce,Gurgaon,1000000.0
High Radius,2017-09-19,Technology,Hyderabad,50000000.0
Noticeboard,2017-09-19,Technology,Bengaluru,1200000.0
Hwell24 Plus,2017-09-20,Healthcare,Mumbai,0.0
Savebc,2017-09-21,Finance,Gaya,6000000.0
91Springboard,2017-09-21,Consumer Internet,Delhi,0.0
Gaming Monk,2017-09-21,Consumer Internet,Delhi,0.0
Homergize,2017-09-21,eCommerce,Bengaluru,1000000.0
Yatra.Com,2017-09-22,eCommerce,Gurgaon,15400000.0
Ace Turtle,2017-09-22,Technology,Bengaluru,5000000.0
Synup,2017-09-25,Technology,Bengaluru,6000000.0
Vogo,2017-09-25,Consumer Internet,Bengaluru,0.0
Tinmen,2017-09-25,Consumer Internet,Hyderabad,0.0
Cropin,2017-09-25,Technology,Bengaluru,2000000.0
Sportobuddy,2017-09-25,Consumer Internet,Mumbai,150000.0
Credifiable,2017-09-26,Consumer Internet,Bengaluru,0.0
Inclov,2017-09-26,Consumer Internet,Gurgaon,0.0
Multibhashi,2017-09-26,Consumer Internet,Bengaluru,0.0
Gochoppers,2017-09-27,Consumer Internet,Gurgaon,0.0
Transerve,2017-09-27,Technology,Mumbai,1600000.0
Pitstop,2017-09-27,Consumer Internet,Bengaluru,1000000.0
Fashalot,2017-09-27,Consumer Internet,Gurgaon,0.0
Aadyah,2017-09-28,Technology,Bengaluru,1000000.0
Homecapital,2017-10-03,Consumer Internet,Mumbai,0.0
Chqbook,2017-10-03,Consumer Internet,Gurgaon,0.0
Elanic,2017-10-04,Consumer Internet,Bengaluru,0.0
Phonepe,2017-10-04,Consumer Internet,Bengaluru,44119000.0
Collpoll,2017-10-04,Consumer Internet,Bengaluru,306000.0
Oorjan,2017-10-05,Technology,Mumbai,450000.0
Little Black Book,2017-10-05,Consumer Internet,Delhi,1000000.0
Zefo,2017-10-05,ECommerce,Bengaluru,15200000.0
Drivezy,2017-10-06,Consumer Internet,Bengaluru,10000000.0
Slice Pay,2017-10-06,Consumer Internet,Bengaluru,2000000.0
Yaantra,2017-10-06,ECommerce,Delhi,3100000.0
Farm Taaza,2017-10-06,Technology,Bengaluru,8000000.0
Ibsfintech,2017-10-09,Technology,Bengaluru,0.0
Agrowave,2017-10-09,Technology,Gurgaon,0.0
Mygubbi,2017-10-09,eCommerce,Bengaluru,5200000.0
Thirdwatch,2017-10-09,Technology,Gurgaon,0.0
Onestepup,2017-10-09,Technology,Delhi,336000.0
Letsservice,2017-10-09,Consumer Internet,Bengaluru,0.0
Parallel Dots,2017-10-10,Technology,Gurgaon,1400000.0
Easy Diner,2017-10-10,Consumer Internet,Gurgaon,4500000.0
Stanplus,2017-10-11,Logistics,Hyderabad,1100000.0
Uclid,2017-10-12,Technology,Hyderabad,235000.0
Chaayos,2017-10-13,eCommerce,Gurgaon,3000000.0
Policy Bazaar,2017-10-13,Consumer Internet,Gurgaon,77000000.0
Gapoon,2017-10-13,Consumer Internet,Bengaluru,430000.0
Renew Buy,2017-10-16,Consumer Internet,Delhi,9200000.0
Lenden Club,2017-10-18,Consumer Internet,Mumbai,500000.0
Bank Bazaar,2017-10-18,Consumer Internet,Chennai,7000000.0
Hasura,2017-10-18,Technology,Chennai,0.0
Raw Pressery,2017-10-23,Food & Beverage,Mumbai,6000000.0
Cashe,2017-10-23,Consumer Internet,Mumbai,6900000.0
Park Easy,2017-10-23,Consumer Internet,Kolkata,118000.0
Tagbox,2017-10-24,Technology,Bengaluru,0.0
Chevon,2017-10-24,Food & Beverage,Mumbai,0.0
Ziploan,2017-10-24,Consumer Internet,Delhi,3650000.0
Fyre,2017-10-24,Food & Beverage,Mumbai,500000.0
Skillenza,2017-10-24,Consumer Internet,Bengaluru,722000.0
Propstory,2017-10-25,Consumer Internet,Gurgaon,0.0
Spotdraft,2017-10-25,Consumer Internet,Gurgaon,550000.0
Big Basket,2017-10-26,eCommerce,Bengaluru,5000000.0
Olly Credit,2017-10-27,Technology,Delhi,0.0
Cashfree,2017-10-28,Technology,Delhi,120000.0
Goldfarm,2017-10-30,Food & Beverage,Coimbatore,2000000.0
Mse,2017-10-31,Finance,Mumbai,32000000.0
Aadharapi.Com,2017-11-02,Technology,Pune,0.0
Freshboxx,2017-11-02,ECommerce,Bengaluru,0.0
Prest Loans,2017-11-02,Finance,Delhi,570000.0
Vagupu,2017-11-03,Technology,Bengaluru,1000000.0
Kalpnik Technologies,2017-11-03,Technology,Bengaluru,500000.0
Halaplay,2017-11-03,Consumer Internet,Mumbai,0.0
Hevo Data,2017-11-04,Technology,Bengaluru,1000000.0
Smart Karma,2017-11-06,Technology,Bengaluru,0.0
Leverage Edu,2017-11-06,ECommerce,Delhi,0.0
Coveiot,2017-11-07,Technology,Bengaluru,5000000.0
Doctalk,2017-11-07,Technology,Mumbai,5000000.0
Crayon Data,2017-11-07,Technology,Delhi,0.0
Farmlink,2017-11-08,eCommerce,Mumbai,3000000.0
Fisdom,2017-11-08,Finance,Bengaluru,4600000.0
Talentedge,2017-11-08,Technology,Bengaluru,7600000.0
Openapp,2017-11-08,Technology,Bengaluru,3600000.0
Tilite Technologies Pvt. Ltd,2017-11-09,Technology,Bengaluru,0.0
Mobiliz Ar,2017-11-09,Technology,Bengaluru,0.0
Nopaperforms,2017-11-09,Technology,Delhi,872000.0
Qubole,2017-11-10,Technology,Bengaluru,55000000.0
Happily Unmarried,2017-11-10,ECommerce,Nw Delhi,0.0
Universal Sportsbiz Pvt. Ltd,2017-11-13,ECommerce,Mumbai,15000000.0
Active Ai,2017-11-14,Technology,Bengaluru,8250000.0
Hungry Foal,2017-11-14,Ecommerce,Gurgaon,0.0
Josh Talks,2017-11-15,Inspiration,Gurgaon,0.0
Sumeru,2017-11-15,Technology,Bengaluru,1900000.0
Reniso,2017-11-15,Technology,Delhi,0.0
Omnia Information,2017-11-15,Technology,Delhi,3000000.0
Elderaid Wellness,2017-11-15,Health Care,Bengaluru,0.0
Kanhaiya,2017-11-17,Inspiration,Hyderabad,200000.0
Perspectico,2017-11-17,Technology,Delhi,0.0
Onn Bikes,2017-11-20,Technology,Mumbai,692000.0
Nuvepro,2017-11-21,Technology,Mumbai,400000.0
Portea,2017-11-21,Healthcare,Bengaluru,26000000.0
Epiq Capital,2017-11-21,Finance,Mumbai,200000000.0
Heckyl,2017-11-21,Technology,Mumbai,2700000.0
Redbook,2017-11-21,Technology,Mumbai,250000.0
Rapido,2017-11-21,Technology,Hyderabad,101896230.0
Credit Mate,2017-11-21,Technology,Mumbai,0.0
Mistay,2017-11-22,Technology,Bengaluru,0.0
Wittyfeed,2017-11-23,Storytelling,Indore,0.0
Tempgo,2017-11-24,Technology,Goa,250000.0
Idg Ventures,2017-11-24,Finance,Bengaluru,10000000.0
Smaaash,2017-11-27,Technology,Mumbai,47800000.0
Era,2017-11-27,Technology,Mumbai,39000.0
Edelweiss,2017-11-27,Finance,Mumbai,270000000.0
Fr8,2017-11-28,Technology,Chennai,2471000.0
Chumbak,2017-11-28,Lifestyle,Bengaluru,14700000.0
Mobiefit,2017-11-28,Healthcare,Goa,2350000.0
Stanza Living,2017-11-28,Technology,Delhi,2000000.0
Strata Enviro,2017-12-01,Technology,Mumbai,0.0
Mobycy,2017-12-05,Technology,Gurgaon,500000.0
Tata Housing,2017-12-05,Real Estate,Mumbai,23000000.0
Handytrain,2017-12-05,Technology,Goa,2000000.0
Fintobox,2017-12-06,Technology,Chennai,7000000.0
Greenlight Planet,2017-12-06,Technology,Mumbai,60000000.0
Cygnus Hospitals,2017-12-07,Healthcare,Gurgaon,750000.0
The Label Life,2017-12-07,E-Commerce,Mumbai,3100000.0
Mswipe,2017-12-07,Technology,Mumbai,66000000.0
Inshorts,2017-12-08,Technology,Noida,5000000.0
Vahdam Tea,2017-12-11,E-Commerce,Delhi,1500000.0
Furlenco,2017-12-11,Technology,Bengaluru,42200000.0
Project Mudra,2017-12-11,Technology,Bengaluru,50000.0
Logic Roots,2017-12-11,Technology,Mumbai,50000.0
Shopholix,2017-12-12,E-Commerce,Gurgaon,233000.0
Simility,2017-12-12,Technology,Hyderabad,17500000.0
I Can Stay,2017-12-12,Technology,Delhi,1800000.0
Fracktal Works,2017-12-12,Technology,Bengaluru,3000000.0
Capita World,2017-12-13,Technology,Mumbai,0.0
Nazara Technologies,2017-12-13,Technology,Mumbai,27000000.0
Docsapp,2017-12-13,Technology,Bengaluru,8400000.0
Mindtickle,2017-12-13,Technology,Pune,39500000.0
Tea Box,2017-12-14,E-Commerce,Bengaluru,7000000.0
Transversal Technologies,2017-12-14,Technology,Bengaluru,6000000.0
Curofy,2017-12-14,Technology,Gurgaon,250000.0
Wedosky,2017-12-14,Technology,Delhi,0.0
Purplle,2017-12-15,E-Commerce,Mumbai,6537000.0
Sky Met Weather,2017-12-18,Technology,Noida,0.0
Springboard,2017-12-19,Technology,Bengaluru,11200000.0
Peel Works,2017-12-19,Technology,Mumbai,0.0
9Stacks,2017-12-19,Technology,Delhi,1500000.0
Your Quote,2017-12-20,Technology,Bengaluru,1000000.0
Spandana Sphoorty,2017-12-20,Finance,Hyderabad,19500000.0
Igp.Com,2017-12-21,E-Commerce,Uttar Pradesh,0.0
Easyecom,2017-12-21,E-Commerce,Bengaluru,150000.0
Specsmakers,2017-12-26,E-Commerce,Chennai,10000000.0
Foyr.Com,2017-12-27,Technology,Hyderabad,3800000.0
Garage On Road,2017-12-27,E-Commerce,Noida,0.0
Earlysalary,2018-01-04,Finance,Pune,15700000.0
Wotu,2018-01-05,E-commerce,Bengaluru,0.0
Daaki,2018-01-08,E-commerce,Bengaluru,0.0
Kinsane Entertainment Inc,2018-01-09,Entertainment,Mumbai,2500000.0
Sahajanand Medical Technologies,2018-01-10,Technology,Surat,36230000.0
Samunnati,2018-01-10,Finance,Chennai,23500000.0
Tapzo,2018-01-10,Technology,Bengaluru,1930000.0
Appario Retail Pvt Ltd.,2018-01-10,E-commerce,Delhi,18840000.0
Razorpay,2018-01-12,Technology,Bengaluru,261690000.0
Kuants,2018-01-12,Technology,Gurgaon,80000.0
Newgen Software,2018-01-15,Technology,Delhi,20000000.0
Streak,2018-01-15,Technology,Bengaluru,354600.0
Rubix,2018-01-17,Technology,Pune,1000000.0
Sharechat,2018-01-18,Technology,Bengaluru,330129000.0
Skillate,2018-01-22,Technology,Bengaluru,0.0
Optacredit,2018-01-22,Finance,Chennai,4000000.0
Paperflite,2018-01-22,Technology,Chennai,400000.0
Aeon Learning,2018-01-22,Technology,Bengaluru,3200000.0
Neogrowth Credit,2018-01-24,Finance,Mumbai,47000000.0
Rao Iit Academy,2018-01-24,Education,Mumbai,8600000.0
Glassic,2018-01-25,Ecommerce,Bengaluru,0.0
Greyatom,2018-01-25,Technology,Mumbai,1000000.0
Axio,2018-01-26,Healthcare,Bengaluru,7400000.0
Ekincare,2018-01-29,Healthcare,Hyderabad,1991000.0
The Wedding Brigade,2018-01-29,Consumer internet,Mumbai,1600000.0
Scapic,2018-01-30,Technology,Bengaluru,500000.0
Browserstack,2018-01-30,Technology,Mumbai,50000000.0
Curefit,2018-01-30,Healthcare,Bengaluru,72986000.0
Peesafe,2018-01-30,Healthcare,Gurgaon,1000000.0
Inurture,2018-01-31,Technology,Bengaluru,5900000.0
Bigbasket,2018-02-01,Consumer Internet,Bengaluru,566588000.0
Collegedekho,2018-02-05,Consumer Internet,Gurgaon,5000000.0
Asia Institute Of Medical Science,2018-02-05,Healthcare,Faridabad,21000000.0
Foodmemories,2018-02-06,Consumer Internet,Ahemdabad,0.0
Healthi,2018-02-06,Healthcare,Bengaluru,3100000.0
Swiggy,2018-02-07,Food and Beverages,Bengaluru,410754000.0
Shape,2018-02-08,Healthcare,Pune,100000000.0
Icertis,2018-02-08,Consumer Internet,Pune,96000000.0
Medtel,2018-02-09,Healthcare,Bhubaneswar,0.0
Rupeek,2018-02-09,Consumer Internet,Bengaluru,6830000.0
Webengage,2018-02-09,Technology,Mumbai,0.0
Lendingkart,2018-02-12,Finance,Bengaluru,146150000.0
Wydr,2018-02-12,Consumer Internet,Gurgaon,0.0
Cashify,2018-02-12,E-Commerce,Gurgaon,935089.0
Awaaz De,2018-02-13,Technology,Ahmedabad,0.0
Holachef,2018-02-13,Food and Beverages,Mumbai,8686200.0
Imax Program,2018-02-13,Ed-Tech,Bengaluru,13500000.0
Littlemore,2018-02-14,Ed-Tech,Chennai,3000000.0
Oyorooms,2018-02-14,Hospitality,Gurgaon,262000000.0
Shirsa Labs,2018-02-14,Ed-Tech,Mumbai,750000.0
Moneyonmobile,2018-02-14,Technology,Mumbai,12600000.0
Infibeam,2018-02-15,E-Commerce,Ahemadabad,15030000.0
Petsutra,2018-02-15,Consumer Internet,Gurgaon,148434.0
Fincash,2018-02-16,Finance,Mumbai,250000.0
Happay,2018-02-16,Finance,Bengaluru,750000.0
Agricxlab,2018-02-20,Agriculture,Mumbai,500000.0
Capillary,2018-02-21,IT,Bengaluru,20000000.0
The Healthy Billions,2018-02-21,Healthcare,Gurgaon,2100000.0
Highradius,2018-02-21,Technology,Hyderabad,0.0
Planys Technologies,2018-02-26,Technology,Chennai,1040000.0
Avishkaar Box,2018-02-26,Ed-Tech,Delhi,772500.0
Trilyo,2018-02-27,Technology,Mumbai,250000.0
Lollypop,2018-02-27,Technology,Bengaluru,0.0
Gaana,2018-02-28,Technology,Gurgaon,115000000.0
Credy,2018-02-28,IT,Bengaluru,1400000.0
Predible Health,2018-02-28,Healthcare,Bengaluru,0.0
Buddy4Studdy,2018-03-01,Consumer Internet,Noida,3000000.0
Urban Ladder,2018-03-01,E-Commerce,Bengaluru,77200000.0
Livehealth,2018-03-04,Consumer Internet,Pune,1100000.0
Gramophone,2018-03-04,Technology,Indore,1000000.0
Hotelogix,2018-03-05,Technology,Noida,5000000.0
Medgenome,2018-03-05,Healthcare,Bengaluru,60000000.0
Finova Capital,2018-03-05,Consumer Internet,Jaipur,6000000.0
Wellthy,2018-03-05,Healthcare,Mumbai,2100000.0
Ad2Pro,2018-03-06,Technology,Chennai,9700000.0
Magicpin,2018-03-08,Consumer Internet,Gurgaon,17600000.0
Pepperfry,2018-03-08,Consumer Internet,Mumbai,169700000.0
Healthcare,2018-03-12,Consumer Internet,Mumbai,1000000.0
Pinelabs,2018-03-13,Technology,Mumbai,82000000.0
Stumagz,2018-03-14,Consumer Internet,Hyderabad,0.0
Availfinance,2018-03-14,Consumer Internet,Bengaluru,17200000.0
Zappfresh,2018-03-19,Food & Beverages,Gurgaon,3077000.0
Customersucessbox,2018-03-19,Technology,Gurgaon,1000000.0
Fingerlix,2018-03-19,Consumer Internet,Mumbai,11310000.0
Karma Healthcare,2018-03-19,Healthcare,Udaipur,500000.0
One Labs,2018-03-20,Consumer Internet,,0.0
Gigindia,2018-03-21,Consumer Internet,Pune,0.0
I2I Funding,2018-03-22,Consumer Internet,Noida,768000.0
Slang Labs,2018-03-22,Technology,Bengaluru,1240000.0
Urbanpiper,2018-03-22,Technology,Bengaluru,0.0
Chargebee,2018-03-22,Technology,Chennai,76871000.0
Cash Suvidha,2018-03-26,Consumer Internet,Delhi,3700000.0
The Print,2018-03-27,Media,Delhi,535000.0
Smartcoin,2018-03-28,Finance,Bengaluru,2000000.0
Roadcast,2018-03-28,Technology,Delhi,250000.0
Fynd,2018-03-29,Consumer Internet,Mumbai,3400000.0
Fitternity,2018-04-02,Consumer Internet,Mumbai,3000000.0
Synctag,2018-04-02,Technology,Coimbatore,307600.0
Benepik,2018-04-02,Technology,Gurgaon,0.0
Varthana,2018-04-04,Finance,Bengaluru,55000000.0
Vedantu,2018-04-05,Ed-Tech,Bengaluru,15000000.0
Indigolearn,2018-04-05,Ed-Tech,Hyderabad,150000.0
Pipabella,2018-04-09,Consumer Internet,Mumbai,1000000.0
Kaleidofin,2018-04-09,Fiinance,Chennai,2800000.0
Kriger Campus,2018-04-09,Ed-Tech,Delhi,46140.0
Elemential,2018-04-09,Technology,Mumbai,0.0
Traveltriangle,2018-04-10,Consumer Internet,Gurgaon,12000000.0
Loanzen,2018-04-10,Finance,Bengaluru,0.0
Letsmd,2018-04-12,Healthcare,Delhi,1000000.0
Mintifi,2018-04-13,Finance,Mumbai,2000000.0
Icanstay,2018-04-16,Consumer Internet,Delhi,500000.0
Pregbuddy,2018-04-16,Healthcare,Bengaluru,0.0
Coverfox,2018-04-18,Consumer Internet,Mumbai,58600000.0
Fyle Technologies,2018-04-19,Technology,Bengaluru,1100000.0
Lenskart,2018-04-19,Consumer Internet,Faridabad,658694000.0
True Balance,2018-04-19,Technology,Gurgaon,38000000.0
Visit,2018-04-22,Healthcare,Delhi,0.0
Doxper,2018-04-22,Healthcare,Mumbai,2650000.0
Capital Float,2018-04-23,Finance,Bengaluru,64800000.0
Mihuru,2018-04-23,Finance,Mumbai,150000.0
Trip Shelf,2018-04-25,Consumer Internet,Delhi,246000.0
Railyatri,2018-04-26,Consumer Internet,Noida,0.0
Popxo,2018-04-26,Technology,Delhi,8600000.0
1Mg,2018-04-27,Consumer Internet,Gurgaon,40000000.0
Rubique,2018-04-29,Consumer Internet,Mumbai,3000000.0
Myloancare,2018-04-30,Finance,Gurgaon,978000.0
Samco,2018-04-30,Consumer Internet,Mumbai,7500000.0
Opentap,2018-05-02,Finance,Chennai,450000.0
Bizongo,2018-05-02,Consumer Internet,Mumbai,25000000.0
Disprz,2018-05-03,IT,Chennai,2500000.0
Paisadukan,2018-05-07,Consumer Internet,Mumbai,225000.0
I3Sysytems,2018-05-09,Technology,Mumbai,1000000.0
Earth Food,2018-05-11,Consumer Internet,Pune,949000.0
Mfine,2018-05-16,Healthcare,Bengaluru,5700000.0
Rocketium,2018-05-21,Technology,Bengaluru,300000.0
Vola,2018-05-22,Finance,Bengaluru,500000.0
Cashkumar,2018-05-22,Consumer Internet,Bengaluru,735000.0
Aashiyaan,2018-05-23,Finance,Kolkata,2000000.0
Edyoo,2018-05-23,E-Commerce,Bengaluru,735000.0
Bonphulapl,2018-05-24,Clean-tech,Delhi,293000.0
Smartivity,2018-05-24,Ed-tech,Delhi,3000000.0
Acko,2018-05-27,Consumer Internet,Mumbai,12000000.0
Hwell24,2018-05-28,Healthcare,Mumbai,200000.0
Tonetag,2018-05-29,Technology,Bengaluru,9000000.0
Toffee,2018-05-29,Consumer Internet,Gurgaon,1500000.0
Stellaps,2018-05-30,Technology,Bengaluru,14000000.0
Events High,2018-05-30,Consumer Internet,Bengaluru,0.0
Credright,2018-05-31,Consumer Internet,Hyderabad,1300000.0
Cointribe,2018-06-01,Finance,Gurgaon,10000000.0
Kashmir Box,2018-06-04,E-Commerce,Srinagar,0.0
Digiconectt,2018-06-04,Technology,Bengaluru,125000.0
Crowdera,2018-06-05,Finance,Nagpur,0.0
Zoctr,2018-06-05,Healthcare,Mumbai,1000000.0
Annapurna Finance,2018-06-07,Finance,Bhubneswar,23000000.0
Ayefinance,2018-06-10,Finance,Gurgaon,29900000.0
Theranosis,2018-06-11,Healthcare,Hyderabad,0.0
Daily Ninja,2018-06-12,Consumer Internet,Bengaluru,3000000.0
Eshakti,2018-06-12,E-Commerce,Chennai,13750000.0
Alpha Capital,2018-06-12,Finance,Mumbai,14800000.0
What\\Xe2\\X80\\X99S Up Life,2018-06-13,Consumer Internet,Gurgaon,0.0
Nirogstreet,2018-06-13,Healthcare,Gurgaon,300000.0
Nivesh,2018-06-13,Finance,Noida,450000.0
Homelane,2018-06-14,Consumer Internet,Bengaluru,67950000.0
Network Intelligence,2018-06-14,Technology,Mumbai,4800000.0
Tynor Othontics,2018-06-18,Healthcare,Chandigarh,21000000.0
Elucidata,2018-06-18,IT,Delhi & Cambridge,1700000.0
Chrysalis,2018-06-19,Ed-Tech,Pune,0.0
Rentsher,2018-06-19,Consumer Internet,Bengaluru,1400000.0
Drip Capital,2018-06-20,Finance,Mumbai,15000000.0
Wickedride,2018-06-22,Consumer Internet,Bengaluru,9890000.0
Hipbar,2018-06-25,Consumer Internet,Bengaluru,4000000.0
Sqqrl,2018-06-25,Finance,Gurgaon,1000000.0
Sigtuple,2018-06-26,Healthcare,Bengaluru,24800000.0
Wow Express,2018-06-27,Technology,Mumbai,6700000.0
Front Desk Ai,2018-06-28,Technology,Bengaluru,1100000.0
Edureka,2018-06-28,Ed-Tech,Bengaluru,2000000.0
Numeroseven,2018-06-29,Technology,Kolkatta,0.0
Leena Ai,2018-07-01,Technology,Gurgaon,0.0
Biryani By Kilo,2018-07-02,Consumer Internet,Gurgaon,1375000.0
Anchanto,2018-07-04,IT,Pune,4000000.0
Policybazaar,2018-07-06,Consumer Internet,Gurgaon,267700000.0
Zippserv,2018-07-09,Consumer Internet,Bengaluru,440000.0
Groww,2018-07-09,Consumer Internet,Bengaluru,54161000.0
Shop 101,2018-07-10,Consumer Internet,Mumbai,5000000.0
Avenue Growth,2018-07-10,Consumer Internet,Gurgaon,437000.0
Inicu,2018-07-10,Healthcare,Delhi,0.0
Kinara Capital,2018-07-10,Finance,Bengaluru,5000000.0
Sambandh,2018-07-11,Consumer Internet,Rourkela,2500000.0
5Th Vital,2018-07-12,Healthcare,Bengaluru,500000.0
19Th Mile,2018-07-12,IT,Gurgaon,180000.0
